"","Date","Mo and Lettenmeier","Ford and Labosier","Pendergrass et al.","Noguera et al.","Christian et al.","Osman et al.","Alencar et al.","Ford  Modified","Multi-criteria","et0_anomaly","eta_anomaly","temperature_anomaly","precipitation_anomaly","swc","et0","eta","temperature","precipitation","swc_p20","swc_p40","swc_p50","spei","sesr","eddi","an_slope_prec","an_slope_et0","score_perc"
"29",2002-01-29,0,0,0,0,0,0,0,0,0,2.93047434448891,2.90932806279916,2.07211582952687,2.38391241594051,42.106,2.05182422806897,0.634365079093192,6.862,0.025,37.00768,39.34572,40.5406,-1.55775766962846,0.494903628895793,94,0,0,99
"30",2002-01-30,0,0,0,0,0,0,0,0,0,2.93047434448891,2.90932806279916,2.07211582952687,2.38391241594051,42.106,1.7986088496688,0.59823570218423,8.218,0.165,37.00768,39.34572,40.5406,-1.55775766962846,0.494903628895793,94,0,0,99
"31",2002-01-31,1,0,0,0,0,0,0,0,0,2.85034143768992,2.88195087065518,1.42615412641308,-0.359012465902262,42.106,1.87982842763585,0.67383727754854,6.786,0.861,36.7898,38.30956,39.6216,-1.55775766962846,0.706819159591437,94,0,0,99
"32",2002-02-01,1,0,0,0,0,0,0,0,0,2.85034143768992,2.88195087065518,1.42615412641308,-0.359012465902262,42.106,1.46663339298594,0.634158552386186,6.543,0.062,36.7898,38.30956,39.6216,-1.55775766962846,0.706819159591437,94,0,0,99
"33",2002-02-02,1,0,0,0,0,0,0,0,0,2.85034143768992,2.88195087065518,1.42615412641308,-0.359012465902262,42.106,2.54866881633869,0.598687486782621,8.943,0,36.7898,38.30956,39.6216,-0.239045528450194,0.706819159591437,94,0,0,99
"34",2002-02-03,1,0,0,0,0,0,0,0,0,2.85034143768992,2.88195087065518,1.42615412641308,-0.359012465902262,42.106,2.20053928562847,0.67426426746376,7.404,0,36.7898,38.30956,39.6216,-0.239045528450194,0.706819159591437,94,0,0,99
"35",2002-02-04,1,0,0,0,0,0,0,0,0,2.85034143768992,2.88195087065518,1.42615412641308,-0.359012465902262,42.106,2.40952016993736,0.634495606919345,7.063,0,36.7898,38.30956,39.6216,-0.239045528450194,0.706819159591437,94,0,0,99
"36",2002-02-05,0,0,0,0,0,0,0,0,0,2.14074466789864,2.83940107818954,1.26157806423582,1.32547508907741,42.106,2.19545348971246,0.598604949459431,8.811,2.394,36.58796,37.9254,39.3,-0.239045528450194,1.07264372747183,94,0,0,100
"37",2002-02-06,0,0,0,0,0,0,0,0,0,2.14074466789864,2.83940107818954,1.26157806423582,1.32547508907741,42.106,1.35558835034194,0.673190306782013,5.841,0.563,36.58796,37.9254,39.3,-0.239045528450194,1.07264372747183,94,0,0,100
"38",2002-02-07,0,0,0,0,0,0,0,0,0,2.14074466789864,2.83940107818954,1.26157806423582,1.32547508907741,42.106,1.29318188652834,0.63236130014358,3.715,0.713,36.58796,37.9254,39.3,-0.239045528450194,1.07264372747183,94,0,0,100
"39",2002-02-08,0,0,0,0,0,0,0,0,0,2.14074466789864,2.83940107818954,1.26157806423582,1.32547508907741,42.106,1.25581215480911,0.596475806969843,5.334,3.4,36.58796,37.9254,39.3,-0.239045528450194,1.07264372747183,94,0,0,100
"40",2002-02-09,0,0,0,0,0,0,0,0,0,2.14074466789864,2.83940107818954,1.26157806423582,1.32547508907741,42.106,1.1810283798747,0.674331566831368,7.501,8.123,36.58796,37.9254,39.3,-0.239045528450194,1.07264372747183,94,0,0,100
"41",2002-02-10,0,0,0,0,0,0,0,0,0,2.71525330117211,2.46182210812869,1.38544911706934,0.743124126460636,42.106,1.03174507771384,0.632626289871157,4.138,4.804,37.438,38.89812,40.5124,0.50204875285486,0.849997864975777,94,0,0,100
"42",2002-02-11,0,0,0,0,0,0,0,0,0,2.71525330117211,2.46182210812869,1.38544911706934,0.743124126460636,42.106,1.34311681882074,0.597234948442056,6.59,3.242,37.438,38.89812,40.5124,0.50204875285486,0.849997864975777,94,0,0,100
"43",2002-02-12,0,0,0,0,0,0,0,0,0,2.71525330117211,2.46182210812869,1.38544911706934,0.743124126460636,42.106,1.37097904363011,0.674926661075665,8.354,5.427,37.438,38.89812,40.5124,0.50204875285486,0.849997864975777,94,0,0,98
"44",2002-02-13,0,0,0,0,0,0,0,0,0,2.71525330117211,2.46182210812869,1.38544911706934,0.743124126460636,42.106,1.16901460004906,0.633242213171359,5.113,3.104,37.438,38.89812,40.5124,0.50204875285486,0.849997864975777,94,0,0,98
"45",2002-02-14,0,0,0,0,0,0,0,0,0,2.71525330117211,2.46182210812869,1.38544911706934,0.743124126460636,42.106,1.39062005415032,0.593541424051752,0.293,0.019,37.438,38.89812,40.5124,0.50204875285486,0.849997864975777,94,0,0,98
"46",2002-02-15,0,0,0,0,0,0,0,0,0,2.72054331665007,2.78461594293115,0.606898503472055,0.468382158585759,42.106,1.55499110875028,0.668931705341409,-0.662,0,37.55904,38.67016,39.9238,0.50204875285486,1.05145249363344,94,0,0,98
"47",2002-02-16,0,0,0,0,0,0,0,0,0,2.72054331665007,2.78461594293115,0.606898503472055,0.468382158585759,42.106,1.69578781768518,0.63046202884866,0.618,0,37.55904,38.67016,39.9238,0.50204875285486,1.05145249363344,94,0,0,98
"48",2002-02-17,0,0,0,0,0,0,0,0,0,2.72054331665007,2.78461594293115,0.606898503472055,0.468382158585759,42.106,1.40501090826539,0.593815393781116,0.777,0,37.55904,38.67016,39.9238,0.801841369430518,1.05145249363344,94,0,0,98
"49",2002-02-18,0,0,0,0,0,0,0,0,0,2.72054331665007,2.78461594293115,0.606898503472055,0.468382158585759,42.106,1.10340364223678,0.670005477508485,1.027,0.39,37.55904,38.67016,39.9238,0.801841369430518,1.05145249363344,94,0,0,98
"50",2002-02-19,0,0,0,0,0,0,0,0,0,2.72054331665007,2.78461594293115,0.606898503472055,0.468382158585759,42.106,0.94797383125026,0.630769257016275,1.127,3.601,37.55904,38.67016,39.9238,0.801841369430518,1.05145249363344,94,0,0,92
"51",2002-02-20,0,0,0,0,0,0,0,0,0,1.9349368159319,2.7888139311467,0.28633332591326,2.45667661575235,42.106,0.991047945601888,0.595443835789266,3.596,12.134,37.25252,38.11332,39.0975,0.801841369430518,1.66168760119583,94,0,0,92
"52",2002-02-21,0,0,0,0,0,0,0,0,0,1.9349368159319,2.7888139311467,0.28633332591326,2.45667661575235,42.106,1.28630660877722,0.668675697557789,-1.07,1.545,37.25252,38.11332,39.0975,0.801841369430518,1.66168760119583,94,0,0,92
"53",2002-02-22,0,0,0,0,0,0,0,0,0,1.9349368159319,2.7888139311467,0.28633332591326,2.45667661575235,42.106,1.19316555636822,0.630416922623821,0.543,7.086,37.25252,38.11332,39.0975,0.801841369430518,1.66168760119583,94,0,0,92
"54",2002-02-23,0,0,0,0,0,0,0,0,0,1.9349368159319,2.7888139311467,0.28633332591326,2.45667661575235,42.106,0.995376379895471,0.594012825655701,1.124,5.832,37.25252,38.11332,39.0975,1.23179256583945,1.66168760119583,94,0,0,92
"55",2002-02-24,0,0,0,0,0,0,0,0,0,1.9349368159319,2.7888139311467,0.28633332591326,2.45667661575235,42.106,1.13111564302041,0.669244697715801,-0.166,2.515,37.25252,38.11332,39.0975,1.23179256583945,1.66168760119583,94,0,0,92
"56",2002-02-25,0,0,0,0,0,0,0,0,0,1.48071763160767,2.46595296161511,0.516052633408172,1.73263502623506,42.106,0.974501821103503,0.631494460777457,2.316,5.621,37.19736,38.86404,39.6933,1.23179256583945,1.43687090452735,94,0,0,92
"57",2002-02-26,0,0,0,0,0,0,0,0,0,1.48071763160767,2.46595296161511,0.516052633408172,1.73263502623506,42.106,1.26275547361681,0.597397776852033,6.857,8.346,37.19736,38.86404,39.6933,1.23179256583945,1.43687090452735,94,0,0,50
"58",2002-02-27,0,0,0,0,0,0,0,0,0,1.48071763160767,2.46595296161511,0.516052633408172,1.73263502623506,42.106,1.66690314369793,0.672394536246083,4.664,5.061,37.19736,38.86404,39.6933,1.23179256583945,1.43687090452735,94,0,0,50
"59",2002-02-28,0,0,0,0,0,0,0,0,0,1.48071763160767,2.46595296161511,0.516052633408172,1.73263502623506,42.106,1.50534389341781,0.63193131269553,3.024,1.971,37.19736,38.86404,39.6933,1.23179256583945,1.43687090452735,94,0,0,50
"60",2002-03-01,0,0,0,0,0,0,0,0,0,1.48071763160767,2.46595296161511,0.516052633408172,1.73263502623506,42.106,1.33886708440205,0.594875436486915,2.623,2.422,37.19736,38.86404,39.6933,1.23179256583945,1.43687090452735,94,0,0,50
"61",2002-03-02,0,0,0,0,0,0,0,0,0,1.54030851312709,2.2597999453748,0.335694645145138,-0.628321290171455,42.106,1.12191069409547,0.668555676882619,-1.262,0.016,37.31652,38.69416,40.0033,0.72774358568485,0.889257869364394,94,0,0,50
"62",2002-03-03,0,0,0,0,0,0,0,0,0,1.54030851312709,2.2597999453748,0.335694645145138,-0.628321290171455,42.106,1.31774633495129,0.630584326514217,0.821,0.618,37.31652,38.69416,40.0033,0.72774358568485,0.889257869364394,94,0,0,50
